age,class,coninc,degree,educ,fechld,gunlaw,happy,satfin,sex,sibs,tvhours,wrkfull,healthre,female,maritals,healthy,vistzoo
89 or older,working class,23595,junior college,14,disagree,favor,not too happy,not at all sat,male,3,5,0,2,0,1,0,0
56,working class,59895,high school,10,IAP,oppose,pretty happy,DK,male,3,IAP,1,3,0,0,1,
58,working class,49005,high school,12,disagree,favor,pretty happy,more or less,male,4,4,1,2,0,1,0,0
38,working class,49005,junior college,16,IAP,favor,very happy,more or less,male,3,IAP,1,4,0,1,1,
47,middle class,59895,bachelor,16,strongly agree,favor,pretty happy,not at all sat,female,3,0,1,2,1,1,0,0
48,middle class,15427.5,high school,11,IAP,oppose,pretty happy,not at all sat,female,2,IAP,1,3,1,1,1,
26,working class,39930,junior college,14,strongly agree,favor,pretty happy,not at all sat,male,4,0,0,4,0,0,1,3
23,working class,1452,lt high school,9,IAP,favor,very happy,more or less,female,4,IAP,0,3,1,0,1,
30,working class,27225,lt high school,10,agree,oppose,very happy,more or less,female,9,2,0,3,1,0,1,2
49,working class,39930,graduate,17,IAP,favor,pretty happy,more or less,female,7,IAP,1,4,1,0,1,
52,working class,39930,high school,12,agree,favor,pretty happy,not at all sat,female,0,2,1,2,1,0,0,1
22,working class,IAP,high school,13,IAP,favor,pretty happy,more or less,male,7,IAP,1,3,0,0,1,
42,working class,1452,lt high school,7,IAP,favor,pretty happy,satisfied,male,1,IAP,0,2,0,0,0,
24,middle class,IAP,high school,12,IAP,oppose,not too happy,more or less,male,4,IAP,0,3,0,0,1,
33,working class,32670,high school,12,strongly agree,favor,pretty happy,more or less,female,6,3,1,1,1,0,0,1
46,working class,IAP,high school,12,IAP,favor,not too happy,not at all sat,female,0,IAP,1,2,1,0,0,
54,working class,49005,junior college,14,strongly disagree,favor,pretty happy,satisfied,female,1,2,1,3,1,0,1,1
47,working class,15427.5,lt high school,12,IAP,oppose,pretty happy,not at all sat,male,2,IAP,0,1,0,0,0,
62,working class,49005,bachelor,16,strongly agree,favor,pretty happy,more or less,male,2,4,1,3,0,0,1,2
48,working class,59895,high school,12,IAP,oppose,very happy,not at all sat,male,2,IAP,1,4,0,1,1,
32,middle class,72600,graduate,20,strongly agree,favor,very happy,satisfied,male,2,1,1,4,0,1,1,5
31,lower class,IAP,high school,12,IAP,favor,not too happy,not at all sat,male,6,IAP,0,3,0,1,1,
37,middle class,59895,bachelor,16,IAP,oppose,pretty happy,more or less,female,2,IAP,1,3,1,0,1,
36,middle class,59895,bachelor,16,strongly agree,favor,very happy,satisfied,male,1,1,1,3,0,1,1,1
47,working class,116160,lt high school,7,IAP,oppose,very happy,satisfied,male,5,IAP,1,3,0,1,1,
37,middle class,163843.84698,graduate,19,IAP,favor,pretty happy,satisfied,female,3,IAP,1,4,1,1,1,
89 or older,working class,IAP,high school,11,disagree,favor,pretty happy,satisfied,male,5,8,0,2,0,0,0,0
71,middle class,39930,bachelor,16,IAP,oppose,pretty happy,not at all sat,female,1,IAP,0,1,1,1,0,
21,working class,59895,high school,13,agree,oppose,pretty happy,more or less,female,3,2,1,4,1,0,1,0
67,DK,9982.5,bachelor,17,agree,favor,pretty happy,not at all sat,female,1,0,0,2,1,0,0,0
34,middle class,39930,high school,11,disagree,favor,pretty happy,more or less,male,3,3,1,3,0,1,1,0
65,middle class,32670,high school,14,IAP,favor,pretty happy,more or less,male,1,IAP,0,4,0,0,1,
68,middle class,49005,high school,12,agree,oppose,pretty happy,satisfied,female,1,3,0,3,1,1,1,0
38,working class,13612.5,lt high school,6,IAP,favor,pretty happy,satisfied,female,7,IAP,0,4,1,0,1,
52,working class,87120,high school,12,IAP,favor,pretty happy,more or less,female,5,IAP,0,2,1,1,0,
49,middle class,1452,graduate,18,IAP,favor,pretty happy,more or less,female,0,IAP,0,4,1,0,1,
63,working class,17242.5,lt high school,6,agree,favor,very happy,more or less,male,8,3,0,3,0,1,1,0
26,middle class,27225,high school,15,IAP,favor,pretty happy,satisfied,male,2,IAP,1,3,0,0,1,
70,middle class,23595,high school,15,IAP,oppose,not too happy,not at all sat,female,3,IAP,0,3,1,0,1,
21,working class,15427.5,high school,15,strongly agree,favor,pretty happy,more or less,female,8,1,1,3,1,0,1,1
69,working class,27225,high school,12,IAP,favor,pretty happy,more or less,male,1,IAP,0,3,0,1,1,
39,middle class,163843.84698,high school,15,IAP,favor,pretty happy,satisfied,male,1,IAP,1,2,0,1,0,
29,working class,72600,high school,12,agree,favor,pretty happy,more or less,male,3,1,1,3,0,0,1,2
45,working class,59895,high school,12,IAP,favor,pretty happy,more or less,male,2,IAP,1,2,0,0,0,
41,middle class,163843.84698,graduate,20,IAP,favor,pretty happy,more or less,male,2,IAP,1,2,0,1,0,
46,middle class,32670,bachelor,16,agree,oppose,pretty happy,more or less,male,4,3,1,2,0,0,0,0
23,working class,8167.5,bachelor,16,IAP,favor,not too happy,not at all sat,male,4,IAP,0,3,0,0,1,
31,working class,19965,high school,11,agree,favor,not too happy,not at all sat,female,2,2,0,3,1,0,1,2
47,working class,72600,bachelor,16,IAP,favor,pretty happy,more or less,male,2,IAP,1,3,0,1,1,
45,middle class,IAP,bachelor,16,IAP,favor,pretty happy,more or less,female,3,IAP,0,2,1,1,0,
58,working class,101640,bachelor,16,IAP,favor,not too happy,not at all sat,female,6,IAP,0,2,1,1,0,
66,middle class,101640,graduate,17,IAP,favor,pretty happy,satisfied,male,1,IAP,0,4,0,0,1,
41,working class,32670,lt high school,7,disagree,oppose,pretty happy,satisfied,male,3,0,0,1,0,0,0,3
44,middle class,59895,graduate,18,IAP,favor,pretty happy,not at all sat,female,3,IAP,0,4,1,1,1,
57,middle class,32670,high school,12,agree,favor,pretty happy,more or less,male,2,3,1,3,0,0,1,0
89 or older,middle class,72600,bachelor,16,disagree,DK,pretty happy,satisfied,male,2,1,0,3,0,0,1,0
64,working class,6534,high school,14,IAP,favor,not too happy,more or less,male,2,IAP,0,3,0,0,1,
65,middle class,13612.5,high school,13,strongly agree,oppose,very happy,more or less,female,9,20,0,3,1,0,1,3
72,middle class,2541,high school,12,strongly agree,oppose,not too happy,more or less,female,1,24,0,2,1,0,0,0
57,middle class,116160,bachelor,19,strongly agree,favor,pretty happy,satisfied,female,2,1,1,4,1,1,1,0
63,working class,49005,high school,12,strongly agree,favor,pretty happy,more or less,female,3,5,1,4,1,1,1,1
55,working class,27225,junior college,17,IAP,favor,pretty happy,satisfied,female,5,IAP,0,2,1,0,0,
53,working class,72600,high school,14,strongly agree,oppose,pretty happy,not at all sat,female,5,2,1,3,1,1,1,2
52,working class,23595,high school,12,IAP,oppose,very happy,satisfied,female,1,IAP,0,3,1,1,1,
75,middle class,59895,high school,14,IAP,favor,not too happy,more or less,male,2,IAP,0,3,0,1,1,
28,middle class,59895,bachelor,16,IAP,favor,very happy,more or less,female,2,IAP,1,3,1,1,1,
48,working class,6534,lt high school,9,IAP,favor,pretty happy,more or less,male,3,IAP,0,2,0,0,0,
59,working class,39930,high school,12,IAP,favor,very happy,more or less,female,3,IAP,1,3,1,1,1,
40,working class,39930,high school,12,agree,oppose,pretty happy,not at all sat,male,7,2,1,3,0,1,1,0
35,middle class,39930,bachelor,16,IAP,favor,pretty happy,more or less,female,0,IAP,1,4,1,0,1,
51,middle class,163843.84698,junior college,14,IAP,favor,pretty happy,more or less,male,3,IAP,1,3,0,1,1,
47,middle class,163843.84698,high school,13,agree,favor,pretty happy,satisfied,female,0,5,0,2,1,1,0,0
45,middle class,IAP,bachelor,16,disagree,oppose,very happy,satisfied,male,4,0,1,4,0,1,1,1
48,middle class,87120,bachelor,16,IAP,favor,very happy,satisfied,female,2,IAP,0,4,1,1,1,
26,middle class,32670,graduate,20,IAP,favor,very happy,satisfied,male,0,IAP,1,3,0,0,1,
33,middle class,72600,bachelor,16,disagree,oppose,pretty happy,more or less,male,0,2,1,3,0,1,1,2
48,working class,39930,bachelor,16,IAP,favor,pretty happy,more or less,female,2,IAP,1,3,1,0,1,
36,working class,101640,graduate,16,IAP,favor,pretty happy,more or less,female,7,IAP,1,3,1,1,1,
49,lower class,87120,high school,12,IAP,favor,very happy,not at all sat,male,1,IAP,1,3,0,1,1,
38,working class,49005,bachelor,20,IAP,favor,very happy,more or less,male,1,IAP,1,4,0,1,1,
28,middle class,39930,graduate,19,agree,favor,pretty happy,more or less,female,4,3,0,3,1,1,1,1
60,middle class,IAP,lt high school,10,IAP,favor,very happy,satisfied,male,4,IAP,1,3,0,1,1,
43,working class,32670,high school,11,disagree,favor,pretty happy,more or less,male,8,0,1,3,0,1,1,1
54,working class,32670,bachelor,16,strongly agree,favor,pretty happy,not at all sat,male,2,0,0,2,0,1,0,0
69,working class,87120,high school,12,agree,favor,pretty happy,satisfied,male,6,2,1,2,0,1,0,2
55,working class,32670,high school,12,strongly agree,favor,not too happy,more or less,female,1,2,0,1,1,1,0,2
63,working class,17242.5,junior college,14,IAP,favor,very happy,more or less,male,4,IAP,1,3,0,0,1,
68,working class,19965,high school,12,IAP,favor,not too happy,more or less,female,4,IAP,0,3,1,0,1,
36,working class,72600,junior college,14,agree,oppose,pretty happy,not at all sat,female,5,6,1,2,1,1,0,1
77,middle class,163843.84698,bachelor,16,IAP,favor,not too happy,satisfied,male,1,IAP,0,2,0,1,0,
26,working class,13612.5,high school,12,IAP,favor,not too happy,not at all sat,male,1,IAP,1,3,0,0,1,
46,lower class,23595,high school,11,IAP,oppose,not too happy,not at all sat,female,7,IAP,1,1,1,0,0,
77,lower class,6534,lt high school,8,disagree,favor,not too happy,more or less,female,7,6,0,2,1,0,0,0
54,working class,49005,bachelor,16,IAP,favor,pretty happy,more or less,male,0,IAP,1,3,0,0,1,
52,middle class,5445,high school,13,strongly agree,favor,very happy,satisfied,male,1,5,0,1,0,0,0,1
25,working class,13612.5,high school,11,IAP,favor,not too happy,not at all sat,female,1,IAP,1,2,1,1,0,
21,working class,17242.5,lt high school,8,agree,favor,pretty happy,more or less,female,4,1,0,2,1,1,0,1
42,working class,32670,high school,14,IAP,favor,pretty happy,more or less,female,5,IAP,0,3,1,1,1,
49,lower class,15427.5,lt high school,12,strongly agree,favor,not too happy,not at all sat,female,2,7,0,1,1,0,0,0
56,working class,87120,high school,12,IAP,oppose,pretty happy,more or less,female,3,IAP,1,3,1,1,1,
67,lower class,5445,high school,12,disagree,oppose,pretty happy,not at all sat,male,2,8,0,3,0,0,1,0
23,working class,9982.5,bachelor,16,IAP,favor,pretty happy,more or less,female,2,IAP,1,3,1,0,1,
24,middle class,72600,high school,12,IAP,oppose,pretty happy,more or less,female,1,IAP,1,3,1,1,1,
67,working class,6534,high school,14,IAP,favor,pretty happy,more or less,male,6,IAP,0,2,0,0,0,
62,middle class,IAP,high school,13,strongly agree,favor,pretty happy,more or less,female,10,12,0,3,1,0,1,0
50,middle class,87120,high school,13,disagree,favor,pretty happy,more or less,male,3,1,1,3,0,1,1,0
54,middle class,3267,high school,14,IAP,favor,not too happy,satisfied,male,2,IAP,0,4,0,0,1,
58,lower class,19965,high school,11,strongly agree,favor,not too happy,more or less,female,3,4,0,3,1,0,1,1
34,lower class,3993,high school,12,IAP,oppose,pretty happy,not at all sat,female,5,IAP,0,3,1,0,1,
29,working class,27225,high school,13,agree,oppose,pretty happy,more or less,female,1,2,1,3,1,0,1,1
70,middle class,72600,bachelor,16,disagree,oppose,very happy,satisfied,female,3,6,0,3,1,1,1,0
73,working class,27225,junior college,14,IAP,favor,not too happy,more or less,female,2,IAP,0,3,1,0,1,
25,working class,15427.5,high school,12,IAP,favor,pretty happy,more or less,female,5,IAP,0,4,1,1,1,
62,lower class,19965,high school,13,IAP,favor,not too happy,not at all sat,male,6,IAP,0,2,0,0,0,
66,lower class,13612.5,junior college,14,IAP,oppose,very happy,more or less,male,7,IAP,0,2,0,0,0,
65,working class,27225,lt high school,9,IAP,oppose,very happy,more or less,female,7,IAP,1,3,1,0,1,
58,lower class,1452,high school,14,DK,favor,pretty happy,not at all sat,male,7,0,0,2,0,0,0,0
65,lower class,3267,lt high school,6,IAP,favor,not too happy,not at all sat,female,6,IAP,0,1,1,0,0,
57,working class,2541,lt high school,9,agree,favor,very happy,more or less,male,9,5,0,4,0,1,1,1
30,lower class,23595,high school,9,IAP,favor,pretty happy,not at all sat,male,0,IAP,1,2,0,0,0,
58,middle class,6534,high school,14,strongly agree,favor,pretty happy,more or less,male,13,3,0,2,0,1,0,2
39,middle class,49005,high school,12,IAP,oppose,very happy,more or less,female,4,IAP,1,3,1,0,1,
67,working class,32670,bachelor,16,IAP,favor,pretty happy,more or less,male,2,IAP,0,3,0,0,1,
85,lower class,IAP,high school,12,disagree,favor,pretty happy,more or less,female,6,2,0,3,1,0,1,0
69,working class,15427.5,bachelor,16,IAP,oppose,not too happy,more or less,female,7,IAP,0,3,1,0,1,
66,working class,59895,high school,12,agree,favor,very happy,more or less,female,1,2,1,4,1,1,1,0
31,middle class,87120,graduate,16,IAP,oppose,very happy,satisfied,male,2,IAP,1,4,0,1,1,
63,middle class,49005,graduate,17,strongly agree,favor,very happy,satisfied,female,1,2,1,3,1,1,1,1
78,middle class,IAP,high school,12,IAP,favor,very happy,more or less,female,1,IAP,0,2,1,1,0,
68,middle class,87120,bachelor,16,strongly agree,favor,pretty happy,satisfied,male,3,4,0,3,0,1,1,6
51,working class,163843.84698,bachelor,16,IAP,favor,pretty happy,satisfied,male,8,IAP,1,3,0,1,1,
32,working class,23595,junior college,16,strongly agree,favor,pretty happy,more or less,female,4,1,1,3,1,0,1,3
39,working class,101640,graduate,18,IAP,favor,pretty happy,not at all sat,male,3,IAP,0,3,0,0,1,
48,working class,39930,graduate,19,IAP,favor,very happy,not at all sat,female,7,IAP,1,3,1,0,1,
68,middle class,19965,junior college,14,IAP,favor,not too happy,satisfied,male,6,IAP,1,4,0,0,1,
52,middle class,72600,junior college,16,IAP,favor,pretty happy,satisfied,male,1,IAP,0,2,0,0,0,
83,middle class,27225,graduate,19,agree,favor,not too happy,more or less,female,0,4,0,3,1,0,1,9
73,middle class,72600,graduate,20,IAP,favor,pretty happy,satisfied,male,0,IAP,0,1,0,0,0,
77,working class,IAP,lt high school,10,agree,favor,pretty happy,not at all sat,female,2,6,0,2,1,0,0,0
36,middle class,49005,high school,12,disagree,favor,pretty happy,not at all sat,male,2,1,1,3,0,1,1,2
65,working class,49005,high school,13,IAP,favor,very happy,more or less,male,2,IAP,0,3,0,1,1,
63,middle class,IAP,bachelor,16,disagree,favor,not too happy,more or less,male,1,1,1,3,0,0,1,1
35,working class,23595,high school,16,strongly agree,favor,pretty happy,not at all sat,female,2,2,1,3,1,1,1,3
48,middle class,72600,graduate,16,IAP,favor,very happy,more or less,male,2,IAP,1,3,0,1,1,
27,middle class,49005,bachelor,17,IAP,oppose,not too happy,more or less,male,1,IAP,1,3,0,0,1,
34,middle class,11797.5,lt high school,10,IAP,oppose,not too happy,not at all sat,male,4,IAP,0,2,0,1,0,
42,middle class,59895,bachelor,16,IAP,oppose,pretty happy,more or less,male,2,IAP,1,4,0,1,1,
43,working class,27225,high school,12,agree,oppose,pretty happy,not at all sat,male,4,0,1,3,0,0,1,0
80,middle class,32670,high school,15,agree,favor,not too happy,satisfied,female,2,1,0,4,1,0,1,0
80,working class,IAP,high school,14,IAP,oppose,very happy,satisfied,male,8,IAP,0,3,0,1,1,
22,working class,87120,high school,12,IAP,favor,very happy,more or less,male,2,IAP,0,3,0,0,1,
42,middle class,59895,high school,12,strongly agree,favor,very happy,satisfied,female,11,2,0,4,1,1,1,1
49,working class,IAP,lt high school,9,IAP,favor,pretty happy,satisfied,female,17,IAP,0,3,1,1,1,
41,working class,72600,bachelor,16,strongly agree,favor,pretty happy,more or less,male,2,2,1,3,0,1,1,4
49,working class,49005,high school,13,disagree,favor,very happy,not at all sat,male,5,5,1,4,0,1,1,2
40,lower class,27225,lt high school,8,IAP,favor,pretty happy,not at all sat,female,21,IAP,0,1,1,0,0,
81,working class,15427.5,lt high school,10,strongly agree,favor,pretty happy,not at all sat,female,1,12,0,1,1,0,0,0
87,working class,15427.5,high school,12,IAP,oppose,not too happy,more or less,female,6,IAP,0,2,1,0,0,
52,lower class,23595,bachelor,15,agree,favor,not too happy,more or less,male,8,2,0,3,0,1,1,0
58,working class,19965,high school,12,disagree,favor,pretty happy,more or less,female,3,6,1,2,1,0,0,0
26,working class,19965,bachelor,17,agree,favor,pretty happy,more or less,female,3,DK,1,2,1,0,0,0
20,middle class,59895,high school,14,IAP,oppose,not too happy,satisfied,male,4,IAP,0,4,0,0,1,
23,middle class,9982.5,bachelor,16,disagree,favor,very happy,satisfied,male,1,1,0,4,0,0,1,2
25,working class,9982.5,high school,16,IAP,favor,very happy,not at all sat,female,5,IAP,1,1,1,0,0,
31,middle class,8167.5,bachelor,17,IAP,favor,pretty happy,not at all sat,male,2,IAP,0,3,0,0,1,
19,middle class,9982.5,high school,13,strongly agree,favor,pretty happy,not at all sat,female,0,3,0,2,1,0,0,0
30,middle class,3267,high school,14,IAP,oppose,pretty happy,more or less,male,2,IAP,0,4,0,0,1,
23,NA,IAP,junior college,14,agree,favor,pretty happy,NA,male,3,1,0,4,0,0,1,0
53,middle class,163843.84698,bachelor,16,IAP,favor,very happy,more or less,male,1,IAP,1,3,0,1,1,
52,working class,49005,high school,12,agree,oppose,pretty happy,satisfied,female,5,2,1,3,1,1,1,1
47,working class,39930,high school,12,IAP,oppose,very happy,satisfied,male,10,IAP,1,2,0,1,0,
54,working class,59895,high school,12,IAP,favor,pretty happy,more or less,female,7,IAP,1,3,1,1,1,
67,middle class,49005,graduate,18,IAP,favor,very happy,satisfied,female,3,IAP,0,3,1,1,1,
57,middle class,15427.5,graduate,20,disagree,favor,pretty happy,satisfied,male,3,0,0,3,0,0,1,0
89 or older,middle class,49005,high school,13,IAP,favor,pretty happy,satisfied,male,1,IAP,0,4,0,0,1,
32,lower class,27225,high school,13,strongly agree,favor,very happy,not at all sat,female,0,0,0,1,1,1,0,0
22,working class,9982.5,high school,13,IAP,oppose,not too happy,not at all sat,female,1,IAP,0,1,1,0,0,
37,lower class,15427.5,lt high school,11,agree,favor,pretty happy,not at all sat,female,6,2,0,3,1,0,1,1
54,working class,6534,bachelor,16,agree,favor,pretty happy,not at all sat,male,7,2,1,3,0,1,1,1
24,working class,19965,high school,15,IAP,favor,not too happy,more or less,female,3,IAP,0,3,1,0,1,
25,middle class,32670,high school,14,strongly agree,favor,very happy,not at all sat,female,4,2,1,3,1,0,1,2
44,lower class,4719,high school,12,IAP,oppose,not too happy,not at all sat,female,2,IAP,0,3,1,0,1,
25,working class,11797.5,high school,14,agree,favor,pretty happy,not at all sat,male,1,1,1,2,0,0,0,0
24,working class,101640,high school,15,IAP,oppose,pretty happy,more or less,male,1,IAP,1,1,0,1,0,
